KNN11,R1_4_9.txt,10.0,0.32,0.6,5.0,0.36,8807
KNN11,RC1_2_6.txt,16.0,0.54,0.35,11.0,0.56,3300
KNN11,C2_2_2.txt,13.0,0.35,0.35,16.0,0.47,1851
KNN11,C2_2_1.txt,10.0,0.44,0.42,15.0,0.53,1923
KNN11,RC2_10_10.txt,10.0,0.36,0.71,5.0,0.55,22843
KNN11,R2_10_5.txt,10.0,0.44,0.53,5.0,0.73,35136
KNN11,C1_4_7.txt,10.0,0.41,0.4,6.0,0.35,7085
KNN11,C1_8_3.txt,11.0,0.39,0.46,5.0,0.36,24629
KNN11,C1_10_7.txt,10.0,0.37,0.55,5.0,0.25,42358
KNN11,RC1_2_10.txt,12.0,0.58,0.25,7.0,0.49,2991
KNN11,RC1_4_1.txt,10.0,0.48,0.4,5.0,0.35,8598
KNN11,R1_6_3.txt,10.0,0.5,0.71,5.0,0.62,17409
KNN11,RC2_10_9.txt,10.0,0.37,0.62,5.0,0.67,23930
KNN11,RC2_8_5.txt,10.0,0.38,0.53,5.0,0.76,17837
KNN11,R2_2_9.txt,10.0,0.39,0.45,15.0,0.56,2846
KNN11,C1_10_9.txt,10.0,0.35,0.55,5.0,0.28,41880
KNN11,RC1_6_7.txt,10.0,0.18,0.64,5.0,0.44,16446
KNN11,R2_10_2.txt,10.0,0.3,0.64,5.0,0.73,33612
KNN11,RC1_8_7.txt,10.0,0.37,0.53,5.0,0.75,29798
KNN11,RC2_10_8.txt,10.0,0.3,0.62,5.0,0.71,24742
KNN11,RC1_6_1.txt,10.0,0.32,0.5,5.0,0.58,17641
KNN11,RC1_8_8.txt,10.0,0.28,0.58,5.0,0.67,29538
KNN11,C2_10_10.txt,10.0,0.38,0.57,5.0,0.61,16142
KNN11,RC2_10_4.txt,10.0,0.25,0.59,5.0,0.54,16728
KNN11,RC1_2_4.txt,10.0,0.52,0.31,13.0,0.62,2854
KNN11,C2_4_1.txt,15.0,0.52,0.42,5.0,0.31,4088
KNN11,RC1_2_2.txt,13.0,0.52,0.26,6.0,0.51,3220
KNN11,R2_8_6.txt,10.0,0.41,0.55,5.0,0.78,20539
KNN11,C1_8_5.txt,10.0,0.3,0.48,5.0,0.43,25100
KNN11,R2_2_8.txt,13.0,0.39,0.34,16.0,0.51,1839
KNN11,RC1_10_2.txt,10.0,0.26,0.69,5.0,0.65,46727
KNN11,R2_2_5.txt,10.0,0.46,0.24,5.0,0.45,3068
KNN11,R1_6_4.txt,10.0,0.22,0.64,5.0,0.53,16350
KNN11,R1_6_6.txt,10.0,0.38,0.58,5.0,0.29,18780
KNN11,R1_4_4.txt,10.0,0.51,0.6,5.0,0.49,7465
KNN11,RC2_6_10.txt,10.0,0.39,0.43,5.0,0.64,9190
KNN11,R2_8_5.txt,10.0,0.58,0.55,5.0,0.73,23491
KNN11,RC1_10_10.txt,10.0,0.3,0.71,5.0,0.6,46086
KNN11,R1_4_6.txt,10.0,0.3,0.44,5.0,0.47,8520
KNN11,RC1_4_9.txt,10.0,0.53,0.49,5.0,0.55,7832
KNN11,RC1_6_4.txt,10.0,0.28,0.57,5.0,0.49,15211
KNN11,RC2_2_5.txt,10.0,0.43,0.33,15.0,0.6,2494
KNN11,R2_10_6.txt,10.0,0.44,0.62,5.0,0.71,31428
KNN11,RC2_4_7.txt,10.0,0.45,0.51,5.0,0.36,5040
KNN11,RC1_4_4.txt,10.0,0.53,0.62,5.0,0.49,7366
KNN11,R2_6_8.txt,10.0,0.32,0.58,5.0,0.53,7781
KNN11,R1_2_3.txt,10.0,0.44,0.45,15.0,0.53,3390
KNN11,RC1_8_2.txt,10.0,0.3,0.49,5.0,0.67,29651
KNN11,RC1_6_9.txt,10.0,0.27,0.54,5.0,0.6,16412
KNN11,RC1_10_7.txt,10.0,0.32,0.73,5.0,0.57,47025
KNN11,C1_8_7.txt,10.0,0.37,0.45,5.0,0.4,25074
KNN11,R2_2_1.txt,10.0,0.43,0.45,15.0,0.56,3464
KNN11,R1_8_8.txt,10.0,0.36,0.62,5.0,0.6,28908
KNN11,C2_6_5.txt,10.0,0.6,0.38,5.0,0.47,7620
KNN11,C2_10_6.txt,10.0,0.34,0.49,5.0,0.6,17582
KNN11,R1_10_9.txt,10.0,0.35,0.69,5.0,0.59,51852
KNN11,C2_2_5.txt,10.0,0.44,0.47,15.0,0.55,1866
KNN11,RC2_2_8.txt,16.0,0.52,0.4,11.0,0.56,2143
KNN11,R1_8_4.txt,10.0,0.43,0.62,5.0,0.6,29073
KNN11,C1_8_8.txt,10.0,0.3,0.43,5.0,0.37,25009
KNN11,C1_2_4.txt,10.0,0.43,0.36,15.0,0.55,2618
KNN11,R2_6_9.txt,10.0,0.69,0.56,5.0,0.62,13286
KNN11,R1_6_8.txt,10.0,0.25,0.57,5.0,0.51,16254
KNN11,C2_6_7.txt,10.0,0.56,0.42,5.0,0.45,7598
KNN11,RC2_10_6.txt,10.0,0.33,0.65,5.0,0.69,27414
KNN11,R2_8_2.txt,10.0,0.41,0.55,5.0,0.78,22443
KNN11,RC2_6_5.txt,10.0,0.65,0.6,5.0,0.44,11300
KNN11,RC1_8_9.txt,10.0,0.55,0.58,5.0,0.71,29352
